#EXPORTTYPE:                 ;ALL                                                            
#FILE:;sta_043.ngb-ss5
#FORMAT:                     ;NETZSCH5                                                       
#FTYPE:                      ;ANSI                                                           
#IDENTITY:                   ;43                                                             
#DECIMAL:                    ;COMMA                                                          
#SEPARATOR:                  ;SEMICOLON                                                      
#MTYPE:                      ;DSC                                                            
#MSUBTYPE:                   ;                                                               
#INSTRUMENT:                 ;NETZSCH STA 449F5                                              
#PROJECT:                    ;Эпсилон-Fe2O3                                                  
#DATE/TIME:                  ;30.05.2018 13:48:49 (UTC+3)                                    
#CORR. FILE:                 ;                                                               
#TEMPCAL:                    ;10 К Al2O3 - тигель N2.ngb-ts5                                 
#SENSITIVITY:                ;10 K Al2О3 - тигель N2.ngb-es5                                 
#LABORATORY:;lab_redacted
#OPERATOR:;operator_redacted
#REMARK:                     ;                                                               
#SAMPLE:                     ;Магн.-Соос. 0.6 ТЕОС 4ч                                        
#SAMPLE MASS /mg:            ;8,430                                                          
#MATERIAL:                   ;Fe3O4                                                          
#REFERENCE:                  ;пустой тигель                                                  
#REFERENCE MASS /mg:         ;0                                                              
#TYPE OF CRUCIBLE:           ;DSC/TG pan Al2O3                                               
#SAMPLE CRUCIBLE MASS /mg:   ;0                                                              
#REFERENCE CRUCIBLE MASS /mg:;0                                                              
#DSC RANGE /µV:              ;5000                                                           
#TG RANGE /mg:               ;35000                                                          
#TAU-R:                      ;---                                                            
#CORR. CODE:                 ;000                                                            
#EXO:                        ;+1                                                             
#RANGE:                      ;300°C/10,0(K/min)/1200°C                                       
#SEGMENT:                    ;S3/4                                                           
#SEG. 3:                     ;300°C/10,0(K/min)/1200°C                                       

#*RESULTS:;File;Segment;Result;Unit;Y_value;Unit;Range_Xmin;Unit;Range_Xmax;Unit;Range_Ymin;Unit;Range_Ymax;Unit

##Temp./°C;Time/min;DSC(subtr.3)/(mW/mg);Sensit./(uV/mW);Segment
 738,14001; 60,23917;      -1,53804;0,55442;3
 738,23798; 60,24917;      -1,53345;0,55437;3
 738,33197; 60,25917;      -1,53015;0,55432;3
 738,44702; 60,26917;      -1,52639;0,55426;3
 738,53699; 60,27917;      -1,52489;0,55422;3
 738,63000; 60,28917;      -1,52175;0,55417;3
 738,73102; 60,29917;      -1,51895;0,55412;3
 738,84198; 60,30917;      -1,51649;0,55406;3
 738,94202; 60,31917;      -1,51549;0,55401;3
 739,04498; 60,32917;      -1,51285;0,55396;3
 739,13898; 60,33917;      -1,50890;0,55391;3
 739,23499; 60,34917;      -1,50707;0,55386;3
 739,33600; 60,35917;      -1,50329;0,55381;3
 739,44397; 60,36917;      -1,49935;0,55375;3
 739,53998; 60,37917;      -1,49622;0,55371;3
 739,63501; 60,38917;      -1,49193;0,55366;3
 739,74402; 60,39917;      -1,48898;0,55360;3
 739,83600; 60,40917;      -1,48714;0,55356;3
 739,94000; 60,41917;      -1,48287;0,55350;3
 740,04102; 60,42917;      -1,48023;0,55345;3
 740,14001; 60,43917;      -1,47873;0,55340;3
 740,23901; 60,44917;      -1,47804;0,55335;3
 740,34198; 60,45917;      -1,47295;0,55330;3
 740,44501; 60,46917;      -1,46785;0,55324;3
 740,55298; 60,47917;      -1,46620;0,55319;3
 740,64301; 60,48917;      -1,46321;0,55314;3
 740,74402; 60,49917;      -1,46024;0,55309;3
 740,84399; 60,50917;      -1,45792;0,55304;3
 740,95398; 60,51917;      -1,45480;0,55298;3
 741,04797; 60,52917;      -1,45247;0,55294;3
 741,15601; 60,53917;      -1,44885;0,55288;3
 741,24799; 60,54917;      -1,44619;0,55283;3
 741,34802; 60,55917;      -1,44419;0,55278;3
 741,44397; 60,56917;      -1,44187;0,55273;3
 741,54401; 60,57917;      -1,43905;0,55268;3
 741,64697; 60,58917;      -1,43722;0,55263;3
 741,74597; 60,59917;      -1,43326;0,55258;3
 741,84399; 60,60917;      -1,43208;0,55253;3
 741,95398; 60,61917;      -1,42764;0,55247;3
 742,05200; 60,62917;      -1,42515;0,55242;3
 742,14801; 60,63917;      -1,42364;0,55237;3
 742,25201; 60,64917;      -1,42230;0,55232;3
 742,34497; 60,65917;      -1,41980;0,55227;3
 742,44598; 60,66917;      -1,41846;0,55222;3
 742,54602; 60,67917;      -1,41400;0,55217;3
 742,64001; 60,68917;      -1,41068;0,55212;3
 742,75000; 60,69917;      -1,40836;0,55207;3
 742,84003; 60,70917;      -1,40602;0,55202;3
 742,94598; 60,71917;      -1,40518;0,55197;3
 743,05298; 60,72917;      -1,40417;0,55191;3
 743,15601; 60,73917;      -1,40070;0,55186;3
 743,25000; 60,74917;      -1,39901;0,55181;3
 743,34900; 60,75917;      -1,39783;0,55176;3
 743,44702; 60,76917;      -1,39435;0,55171;3
 743,55499; 60,77917;      -1,39186;0,55165;3
 743,65198; 60,78917;      -1,38822;0,55160;3
 743,75403; 60,79917;      -1,38621;0,55155;3
 743,84698; 60,80917;      -1,38355;0,55150;3
 743,94800; 60,81917;      -1,38121;0,55145;3
 744,05200; 60,82917;      -1,38102;0,55140;3
 744,14801; 60,83917;      -1,37852;0,55135;3
 744,24701; 60,84917;      -1,37569;0,55130;3
 744,35199; 60,85917;      -1,37352;0,55124;3
 744,44501; 60,86917;      -1,37102;0,55120;3
 744,54901; 60,87917;      -1,36819;0,55114;3
 744,64600; 60,88917;      -1,36750;0,55109;3
 744,75598; 60,89917;      -1,36485;0,55104;3
 744,85400; 60,90917;      -1,36300;0,55099;3
 744,95203; 60,91917;      -1,36148;0,55094;3
 745,05603; 60,92917;      -1,35981;0,55088;3
 745,14600; 60,93917;      -1,35844;0,55084;3
 745,25000; 60,94917;      -1,35430;0,55078;3
 745,36102; 60,95917;      -1,35346;0,55072;3
 745,45203; 60,96917;      -1,35308;0,55068;3
 745,55298; 60,97917;      -1,35074;0,55063;3
 745,64697; 60,98917;      -1,34872;0,55058;3
 745,75299; 60,99917;      -1,34491;0,55052;3
 745,85199; 61,00917;      -1,34504;0,55047;3
 745,95203; 61,01917;      -1,34286;0,55042;3
 746,05798; 61,02917;      -1,33954;0,55037;3
 746,15198; 61,03917;      -1,33867;0,55032;3
 746,26001; 61,04917;      -1,33404;0,55026;3
 746,35901; 61,05917;      -1,33515;0,55021;3
 746,45001; 61,06917;      -1,33411;0,55016;3
 746,55499; 61,07917;      -1,33112;0,55011;3
 746,65802; 61,08917;      -1,32730;0,55006;3
 746,76398; 61,09917;      -1,32512;0,55000;3
 746,85999; 61,10917;      -1,32228;0,54995;3
 746,96503; 61,11917;      -1,31994;0,54990;3
 747,05701; 61,12917;      -1,31907;0,54985;3
 747,15399; 61,13917;      -1,31787;0,54980;3
 747,25500; 61,14917;      -1,31553;0,54975;3
 747,35602; 61,15917;      -1,31368;0,54970;3
 747,45001; 61,16917;      -1,31379;0,54965;3
 747,56500; 61,17917;      -1,30998;0,54959;3
 747,66199; 61,18917;      -1,30648;0,54954;3
 747,76202; 61,19917;      -1,30380;0,54949;3
 747,86700; 61,20917;      -1,30179;0,54943;3
 747,96301; 61,21917;      -1,29894;0,54938;3
 748,06097; 61,22917;      -1,29643;0,54933;3
 748,16199; 61,23917;      -1,29639;0,54928;3
 748,25800; 61,24917;      -1,29486;0,54923;3
 748,36298; 61,25917;      -1,29235;0,54917;3
 748,45898; 61,26917;      -1,29065;0,54912;3
 748,56201; 61,27917;      -1,28896;0,54907;3
 748,66302; 61,28917;      -1,28744;0,54902;3
 748,75800; 61,29917;      -1,28722;0,54897;3
 748,86200; 61,30917;      -1,28422;0,54892;3
 748,96899; 61,31917;      -1,28336;0,54886;3
 749,05902; 61,32917;      -1,28132;0,54881;3
 749,16400; 61,33917;      -1,28079;0,54876;3
 749,25702; 61,34917;      -1,27926;0,54871;3
 749,36700; 61,35917;      -1,27840;0,54865;3
 749,46698; 61,36917;      -1,27555;0,54860;3
 749,56598; 61,37917;      -1,27320;0,54855;3
 749,66400; 61,38917;      -1,27117;0,54850;3
 749,76398; 61,39917;      -1,27063;0,54845;3
 749,86700; 61,40917;      -1,27059;0,54839;3
 749,96600; 61,41917;      -1,26955;0,54834;3
 750,06897; 61,42917;      -1,26720;0,54829;3
 750,16302; 61,43917;      -1,26467;0,54824;3
 750,27002; 61,44917;      -1,26397;0,54818;3
 750,36603; 61,45917;      -1,26095;0,54813;3
 750,46698; 61,46917;      -1,25860;0,54808;3
 750,57202; 61,47917;      -1,25707;0,54803;3
 750,65802; 61,48917;      -1,25585;0,54798;3
 750,77002; 61,49917;      -1,25400;0,54792;3
 750,86902; 61,50917;      -1,25230;0,54787;3
 750,96899; 61,51917;      -1,25143;0,54782;3
 751,06702; 61,52917;      -1,24973;0,54777;3
 751,16302; 61,53917;      -1,24819;0,54772;3
 751,27600; 61,54917;      -1,24618;0,54766;3
 751,37598; 61,55917;      -1,24299;0,54761;3
 751,47198; 61,56917;      -1,24294;0,54756;3
 751,57703; 61,57917;      -1,24323;0,54750;3
 751,67200; 61,58917;      -1,24086;0,54745;3
 751,77802; 61,59917;      -1,23917;0,54740;3
 751,87701; 61,60917;      -1,23631;0,54735;3
 751,97699; 61,61917;      -1,23709;0,54729;3
 752,07202; 61,62917;      -1,23720;0,54724;3
 752,17700; 61,63917;      -1,23600;0,54719;3
 752,26599; 61,64917;      -1,23363;0,54714;3
 752,36902; 61,65917;      -1,23358;0,54709;3
 752,46698; 61,66917;      -1,23122;0,54704;3
 752,57001; 61,67917;      -1,22968;0,54698;3
 752,66901; 61,68917;      -1,22963;0,54693;3
 752,77600; 61,69917;      -1,22910;0,54688;3
 752,87500; 61,70917;      -1,22673;0,54683;3
 752,96802; 61,71917;      -1,22519;0,54678;3
 753,06897; 61,72917;      -1,22448;0,54672;3
 753,16901; 61,73917;      -1,22410;0,54667;3
 753,27197; 61,74917;      -1,22190;0,54662;3
 753,37000; 61,75917;      -1,21903;0,54657;3
 753,46399; 61,76917;      -1,21848;0,54652;3
 753,56403; 61,77917;      -1,21711;0,54646;3
 753,67102; 61,78917;      -1,21541;0,54641;3
 753,77502; 61,79917;      -1,21503;0,54635;3
 753,87701; 61,80917;      -1,21366;0,54630;3
 753,97302; 61,81917;      -1,21129;0,54625;3
 754,06598; 61,82917;      -1,21156;0,54620;3
 754,17499; 61,83917;      -1,20937;0,54614;3
 754,26202; 61,84917;      -1,20881;0,54610;3
 754,36902; 61,85917;      -1,20777;0,54604;3
 754,47498; 61,86917;      -1,20673;0,54599;3
 754,56897; 61,87917;      -1,20469;0,54594;3
 754,66699; 61,88917;      -1,20430;0,54589;3
 754,77002; 61,89917;      -1,20359;0,54583;3
 754,87299; 61,90917;      -1,20156;0,54578;3
 754,96899; 61,91917;      -1,19968;0,54573;3
 755,07898; 61,92917;      -1,19997;0,54567;3
 755,17499; 61,93917;      -1,19992;0,54562;3
 755,27197; 61,94917;      -1,19837;0,54557;3
 755,38397; 61,95917;      -1,19385;0,54551;3
 755,47803; 61,96917;      -1,19131;0,54546;3
 755,57599; 61,97917;      -1,19142;0,54541;3
 755,67297; 61,98917;      -1,18971;0,54536;3
 755,77301; 61,99917;      -1,18866;0,54531;3
 755,86902; 62,00917;      -1,18860;0,54525;3
 755,97601; 62,01917;      -1,18707;0,54520;3
 756,07001; 62,02917;      -1,18651;0,54515;3
 756,18402; 62,03917;      -1,18432;0,54509;3
 756,28198; 62,04917;      -1,18443;0,54504;3
 756,37097; 62,05917;      -1,18370;0,54499;3
 756,46997; 62,06917;      -1,18082;0,54494;3
 756,57098; 62,07917;      -1,18110;0,54489;3
 756,67798; 62,08917;      -1,17990;0,54483;3
 756,77802; 62,09917;      -1,17769;0,54478;3
 756,88000; 62,10917;      -1,17664;0,54472;3
 756,98798; 62,11917;      -1,17327;0,54467;3
 757,08197; 62,12917;      -1,17205;0,54462;3
 757,18500; 62,13917;      -1,17117;0,54456;3
 757,27899; 62,14917;      -1,17161;0,54451;3
 757,37598; 62,15917;      -1,17022;0,54446;3
 757,47302; 62,16917;      -1,16917;0,54441;3
 757,57098; 62,17917;      -1,16778;0,54436;3
 757,68701; 62,18917;      -1,16575;0,54430;3
 757,78400; 62,19917;      -1,16387;0,54425;3
 757,87903; 62,20917;      -1,16431;0,54420;3
 757,97998; 62,21917;      -1,16426;0,54414;3
 758,07098; 62,22917;      -1,16087;0,54409;3
 758,18298; 62,23917;      -1,15933;0,54403;3
 758,27502; 62,24917;      -1,15793;0,54399;3
 758,38202; 62,25917;      -1,15672;0,54393;3
 758,48602; 62,26917;      -1,15784;0,54387;3
 758,58099; 62,27917;      -1,15728;0,54382;3
 758,67200; 62,28917;      -1,15638;0,54378;3
 758,77502; 62,29917;      -1,15167;0,54372;3
 758,88300; 62,30917;      -1,15296;0,54366;3
 758,98199; 62,31917;      -1,15224;0,54361;3
 759,08197; 62,32917;      -1,15102;0,54356;3
 759,19098; 62,33917;      -1,15031;0,54350;3
 759,28400; 62,34917;      -1,15025;0,54345;3
 759,39099; 62,35917;      -1,14887;0,54340;3
 759,49402; 62,36917;      -1,14665;0,54334;3
 759,59198; 62,37917;      -1,14543;0,54329;3
 759,69299; 62,38917;      -1,14471;0,54324;3
 759,78400; 62,39917;      -1,14448;0,54319;3
 759,89099; 62,40917;      -1,14210;0,54313;3
 759,99103; 62,41917;      -1,14004;0,54308;3
 760,08301; 62,42917;      -1,14031;0,54303;3
 760,18597; 62,43917;      -1,13926;0,54297;3
 760,29199; 62,44917;      -1,13854;0,54292;3
 760,39001; 62,45917;      -1,13815;0,54287;3
 760,49298; 62,46917;      -1,13893;0,54281;3
 760,59698; 62,47917;      -1,13788;0,54276;3
 760,69000; 62,48917;      -1,13582;0,54271;3
 760,79602; 62,49917;      -1,13427;0,54265;3
 760,89001; 62,50917;      -1,13387;0,54260;3
 760,99597; 62,51917;      -1,13382;0,54254;3
 761,09003; 62,52917;      -1,13209;0,54249;3
 761,20001; 62,53917;      -1,13305;0,54244;3
 761,28998; 62,54917;      -1,13215;0,54239;3
 761,38501; 62,55917;      -1,13192;0,54234;3
 761,48999; 62,56917;      -1,12987;0,54228;3
 761,59900; 62,57917;      -1,12865;0,54222;3
 761,70099; 62,58917;      -1,12993;0,54217;3
 761,80298; 62,59917;      -1,12938;0,54211;3
 761,89697; 62,60917;      -1,12848;0,54206;3
 762,00403; 62,61917;      -1,12810;0,54201;3
 762,09802; 62,62917;      -1,12637;0,54196;3
 762,18903; 62,63917;      -1,12730;0,54191;3
 762,29602; 62,64917;      -1,12859;0,54185;3
 762,39801; 62,65917;      -1,12837;0,54180;3
 762,49701; 62,66917;      -1,12631;0,54174;3
 762,59198; 62,67917;      -1,12675;0,54169;3
 762,69800; 62,68917;      -1,12569;0,54164;3
 762,80499; 62,69917;      -1,12598;0,54158;3
 762,89899; 62,70917;      -1,12542;0,54153;3
 763,01099; 62,71917;      -1,12537;0,54147;3
 763,09698; 62,72917;      -1,12530;0,54142;3
 763,20099; 62,73917;      -1,12475;0,54137;3
 763,30603; 62,74917;      -1,12252;0,54131;3
 763,40002; 62,75917;      -1,12246;0,54126;3
 763,50098; 62,76917;      -1,12190;0,54121;3
 763,60602; 62,77917;      -1,12102;0,54115;3
 763,69598; 62,78917;      -1,11911;0,54110;3
 763,81299; 62,79917;      -1,11991;0,54104;3
 763,90302; 62,80917;      -1,11951;0,54099;3
 764,00201; 62,81917;      -1,12045;0,54094;3
 764,09998; 62,82917;      -1,12073;0,54089;3
 764,19800; 62,83917;      -1,12017;0,54084;3
 764,29999; 62,84917;      -1,12112;0,54078;3
 764,40503; 62,85917;      -1,12023;0,54073;3
 764,51001; 62,86917;      -1,11968;0,54067;3
 764,61102; 62,87917;      -1,12012;0,54062;3
 764,70697; 62,88917;      -1,11939;0,54056;3
 764,80603; 62,89917;      -1,11866;0,54051;3
 764,90002; 62,90917;      -1,11709;0,54046;3
 765,00702; 62,91917;      -1,11520;0,54040;3
 765,09900; 62,92917;      -1,11681;0,54035;3
 765,20203; 62,93917;      -1,11542;0,54030;3
 765,30701; 62,94917;      -1,11621;0,54024;3
 765,40900; 62,95917;      -1,11531;0,54019;3
 765,50702; 62,96917;      -1,11308;0,54013;3
 765,60199; 62,97917;      -1,11402;0,54008;3
 765,70502; 62,98917;      -1,11430;0,54003;3
 765,80402; 62,99917;      -1,11424;0,53998;3
 765,89899; 63,00917;      -1,11301;0,53992;3
 766,00800; 63,01917;      -1,11296;0,53987;3
 766,10303; 63,02917;      -1,11390;0,53982;3
 766,20300; 63,03917;      -1,11116;0,53976;3
 766,29901; 63,04917;      -1,10993;0,53971;3
 766,38898; 63,05917;      -1,10835;0,53966;3
 766,49799; 63,06917;      -1,10797;0,53960;3
 766,60199; 63,07917;      -1,10775;0,53955;3
 766,70001; 63,08917;      -1,10635;0,53949;3
 766,80402; 63,09917;      -1,10612;0,53944;3
 766,89203; 63,10917;      -1,10488;0,53939;3
 767,00098; 63,11917;      -1,10466;0,53933;3
 767,09698; 63,12917;      -1,10326;0,53928;3
 767,20300; 63,13917;      -1,10338;0,53922;3
 767,30298; 63,14917;      -1,10516;0,53917;3
 767,40002; 63,15917;      -1,10376;0,53912;3
 767,50299; 63,16917;      -1,10220;0,53906;3
 767,59900; 63,17917;      -1,10079;0,53901;3
 767,69800; 63,18917;      -1,10090;0,53896;3
 767,79498; 63,19917;      -1,10117;0,53890;3
 767,90100; 63,20917;      -1,10045;0,53885;3
 768,00098; 63,21917;      -1,09939;0,53879;3
 768,10498; 63,22917;      -1,10034;0,53874;3
 768,20099; 63,23917;      -1,09927;0,53869;3
 768,30499; 63,24917;      -1,09972;0,53863;3
 768,40302; 63,25917;      -1,09966;0,53858;3
 768,50000; 63,26917;      -1,09741;0,53852;3
 768,60699; 63,27917;      -1,09787;0,53847;3
 768,69897; 63,28917;      -1,09763;0,53842;3
 768,79797; 63,29917;      -1,09606;0,53836;3
 768,90601; 63,30917;      -1,09467;0,53831;3
 769,00500; 63,31917;      -1,09477;0,53825;3
 769,10400; 63,32917;      -1,09455;0,53820;3
 769,19098; 63,33917;      -1,09582;0,53815;3
 769,29700; 63,34917;      -1,09476;0,53809;3
 769,40900; 63,35917;      -1,09236;0,53803;3
 769,50500; 63,36917;      -1,09129;0,53798;3
 769,60199; 63,37917;      -1,08988;0,53793;3
 769,70599; 63,38917;      -1,08966;0,53787;3
 769,79999; 63,39917;      -1,08858;0,53782;3
 769,89502; 63,40917;      -1,08768;0,53777;3
 770,00201; 63,41917;      -1,08763;0,53771;3
 770,09698; 63,42917;      -1,08908;0,53766;3
 770,19202; 63,43917;      -1,08851;0,53761;3
 770,30499; 63,44917;      -1,08678;0,53755;3
 770,39600; 63,45917;      -1,08755;0,53750;3
 770,50598; 63,46917;      -1,08633;0,53744;3
 770,60101; 63,47917;      -1,08424;0,53739;3
 770,70099; 63,48917;      -1,08233;0,53733;3
 770,80298; 63,49917;      -1,08193;0,53728;3
 770,90900; 63,50917;      -1,08205;0,53722;3
 771,00098; 63,51917;      -1,08063;0,53717;3
 771,10699; 63,52917;      -1,08142;0,53711;3
 771,20801; 63,53917;      -1,08069;0,53706;3
 771,30902; 63,54917;      -1,08047;0,53700;3
 771,40698; 63,55917;      -1,07889;0,53695;3
 771,51001; 63,56917;      -1,07799;0,53690;3
 771,60400; 63,57917;      -1,07708;0,53684;3
 771,71002; 63,58917;      -1,07753;0,53679;3
 771,81097; 63,59917;      -1,07663;0,53673;3
 771,91400; 63,60917;      -1,07489;0,53668;3
 772,00598; 63,61917;      -1,07583;0,53663;3
 772,11298; 63,62917;      -1,07544;0,53657;3
 772,21100; 63,63917;      -1,07487;0,53651;3
 772,30902; 63,64917;      -1,07565;0,53646;3
 772,40503; 63,65917;      -1,07542;0,53641;3
 772,50403; 63,66917;      -1,07570;0,53635;3
 772,60797; 63,67917;      -1,07412;0,53630;3
 772,70801; 63,68917;      -1,07457;0,53624;3
 772,80603; 63,69917;      -1,07637;0,53619;3
 772,90002; 63,70917;      -1,07478;0,53614;3
 773,00702; 63,71917;      -1,07524;0,53608;3
 773,10498; 63,72917;      -1,07534;0,53603;3
 773,21100; 63,73917;      -1,07326;0,53597;3
 773,30298; 63,74917;      -1,07235;0,53592;3
 773,40698; 63,75917;      -1,07297;0,53586;3
 773,50702; 63,76917;      -1,07257;0,53581;3
 773,60303; 63,77917;      -1,07285;0,53576;3
 773,69897; 63,78917;      -1,07228;0,53570;3
 773,80798; 63,79917;      -1,07256;0,53564;3
 773,90601; 63,80917;      -1,07183;0,53559;3
 774,00201; 63,81917;      -1,07278;0,53554;3
 774,09900; 63,82917;      -1,07254;0,53549;3
 774,20001; 63,83917;      -1,07215;0,53543;3
 774,30103; 63,84917;      -1,07124;0,53538;3
 774,40698; 63,85917;      -1,07271;0,53532;3
 774,50897; 63,86917;      -1,07046;0,53526;3
 774,60699; 63,87917;      -1,07073;0,53521;3
 774,70599; 63,88917;      -1,06915;0,53515;3
 774,80798; 63,89917;      -1,06774;0,53510;3
 774,92297; 63,90917;      -1,06989;0,53504;3
 775,02197; 63,91917;      -1,07051;0,53498;3
 775,11603; 63,92917;      -1,07061;0,53493;3
 775,21997; 63,93917;      -1,06903;0,53487;3
 775,32501; 63,94917;      -1,06932;0,53482;3
 775,42200; 63,95917;      -1,06858;0,53476;3
 775,52002; 63,96917;      -1,07004;0,53471;3
 775,61700; 63,97917;      -1,06947;0,53466;3
 775,72498; 63,98917;      -1,07026;0,53460;3
 775,82397; 63,99917;      -1,07020;0,53454;3
 775,92102; 64,00917;      -1,06896;0,53449;3
 776,02002; 64,01917;      -1,06805;0,53444;3
 776,11902; 64,02917;      -1,06697;0,53438;3
 776,22198; 64,03917;      -1,06810;0,53432;3
 776,32300; 64,04917;      -1,06685;0,53427;3
 776,41803; 64,05917;      -1,06628;0,53422;3
 776,52197; 64,06917;      -1,06538;0,53416;3
 776,62097; 64,07917;      -1,06684;0,53411;3
 776,72198; 64,08917;      -1,06763;0,53405;3
 776,81500; 64,09917;      -1,06706;0,53400;3
 776,92499; 64,10917;      -1,06701;0,53394;3
 777,02802; 64,11917;      -1,06780;0,53388;3
 777,12000; 64,12917;      -1,06586;0,53383;3
 777,21997; 64,13917;      -1,06547;0,53378;3
 777,31799; 64,14917;      -1,06388;0,53372;3
 777,41803; 64,15917;      -1,06585;0,53367;3
 777,51001; 64,16917;      -1,06595;0,53362;3
 777,61401; 64,17917;      -1,06522;0,53356;3
 777,72198; 64,18917;      -1,06330;0,53350;3
 777,81403; 64,19917;      -1,06391;0,53345;3
 777,90601; 64,20917;      -1,06333;0,53340;3
 778,01599; 64,21917;      -1,06430;0,53334;3
 778,11200; 64,22917;      -1,06288;0,53329;3
 778,21899; 64,23917;      -1,06062;0,53323;3
 778,32001; 64,24917;      -1,06090;0,53317;3
 778,42603; 64,25917;      -1,06085;0,53311;3
 778,52100; 64,26917;      -1,06112;0,53306;3
 778,61499; 64,27917;      -1,06038;0,53301;3
 778,72302; 64,28917;      -1,05948;0,53295;3
 778,82599; 64,29917;      -1,05925;0,53289;3
 778,91901; 64,30917;      -1,06071;0,53284;3
 779,02502; 64,31917;      -1,06049;0,53278;3
 779,12201; 64,32917;      -1,06042;0,53273;3
 779,22302; 64,33917;      -1,05935;0,53267;3
 779,32397; 64,34917;      -1,05742;0,53262;3
 779,42999; 64,35917;      -1,05872;0,53256;3
 779,52002; 64,36917;      -1,05695;0,53251;3
 779,62097; 64,37917;      -1,05842;0,53245;3
 779,72198; 64,38917;      -1,05683;0,53240;3
 779,83197; 64,39917;      -1,05678;0,53234;3
 779,92401; 64,40917;      -1,05773;0,53229;3
 780,01599; 64,41917;      -1,05631;0,53224;3
 780,12500; 64,42917;      -1,05642;0,53218;3
 780,21899; 64,43917;      -1,05585;0,53212;3
 780,32001; 64,44917;      -1,05613;0,53207;3
 780,41803; 64,45917;      -1,05607;0,53201;3
 780,52502; 64,46917;      -1,05601;0,53196;3
 780,61902; 64,47917;      -1,05476;0,53190;3
 780,71802; 64,48917;      -1,05384;0,53185;3
 780,82202; 64,49917;      -1,05345;0,53179;3
 780,91400; 64,50917;      -1,05321;0,53174;3
 781,01599; 64,51917;      -1,05383;0,53168;3
 781,12097; 64,52917;      -1,05275;0,53163;3
 781,22198; 64,53917;      -1,05269;0,53157;3
 781,32898; 64,54917;      -1,05230;0,53151;3
 781,43298; 64,55917;      -1,05327;0,53145;3
 781,52502; 64,56917;      -1,05166;0,53140;3
 781,62701; 64,57917;      -1,05229;0,53135;3
 781,72699; 64,58917;      -1,05103;0,53129;3
 781,82898; 64,59917;      -1,04876;0,53123;3
 781,91901; 64,60917;      -1,05056;0,53118;3
 782,02399; 64,61917;      -1,05170;0,53113;3
 782,12598; 64,62917;      -1,04943;0,53107;3
 782,22998; 64,63917;      -1,05039;0,53101;3
 782,33600; 64,64917;      -1,05102;0,53095;3
 782,43201; 64,65917;      -1,04840;0,53090;3
 782,52301; 64,66917;      -1,04799;0,53085;3
 782,63702; 64,67917;      -1,04709;0,53078;3
 782,73798; 64,68917;      -1,04720;0,53073;3
 782,83301; 64,69917;      -1,04560;0,53068;3
 782,92200; 64,70917;      -1,04723;0,53063;3
 783,03302; 64,71917;      -1,04565;0,53056;3
 783,13300; 64,72917;      -1,04524;0,53051;3
 783,23401; 64,73917;      -1,04535;0,53045;3
 783,33801; 64,74917;      -1,04547;0,53040;3
 783,43103; 64,75917;      -1,04403;0,53034;3
 783,53998; 64,76917;      -1,04449;0,53028;3
 783,63397; 64,77917;      -1,04460;0,53023;3
 783,73798; 64,78917;      -1,04522;0,53017;3
 783,83600; 64,79917;      -1,04550;0,53012;3
