#EXPORTTYPE:DATA SINGLE
#FILE:;sta_028.ngb-ss5
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:42
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH STA 449F5
#PROJECT:Эпсилон-Fe2O3
#DATE/TIME:29.05.2018 14:11
#CORR. FILE:
#TEMPCAL:10 К Al2O3 - тигель N2.ngb-ts5
#SENSITIVITY:10 K Al2О3 - тигель N2.ngb-es5
#LABORATORY:;lab_redacted
#OPERATOR:;operator_redacted
#REMARK:
#SAMPLE:Магнетит - Соосаждение
#SAMPLE MASS /mg:12.673
#MATERIAL:Fe3O4
#REFERENCE:пустой тигель
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#DSC RANGE /µV:5000
#TG RANGE /mg:35000
#TAU-R:---
#CORR. CODE:000
#EXO:+1
#RANGE:20°C/10,0(K/min)/650°C
#SEGMENT:S1/3
#SEG. 1:20°C/10,0(K/min)/650°C

##Temp./°C;Time/min;DSC/(mW/mg);Sensit./(uV/mW)
 51.20100; 5.22000;      -0.14360;1.05063
 51.31300; 5.23000;      -0.14430;1.05050
 51.41900; 5.24000;      -0.14483;1.05038
 51.54800; 5.25000;      -0.14531;1.05024
 51.66400; 5.26000;      -0.14602;1.05011
 51.79000; 5.27000;      -0.14696;1.04996
 51.90000; 5.28000;      -0.14766;1.04984
 52.01300; 5.29000;      -0.14837;1.04971
 52.14600; 5.30000;      -0.14896;1.04956
 52.25700; 5.31000;      -0.14944;1.04944
 52.38400; 5.32000;      -0.14957;1.04929
 52.50300; 5.33000;      -0.15017;1.04916
 52.64100; 5.34000;      -0.15111;1.04900
 52.74100; 5.35000;      -0.15198;1.04889
 52.86900; 5.36000;      -0.15269;1.04874
 52.98300; 5.37000;      -0.15323;1.04862
 53.10700; 5.38000;      -0.15411;1.04848
 53.22700; 5.39000;      -0.15453;1.04834
 53.34700; 5.40000;      -0.15496;1.04820
 53.48100; 5.41000;      -0.15601;1.04805
 53.59700; 5.42000;      -0.15666;1.04792
 53.72200; 5.43000;      -0.15732;1.04778
 53.84900; 5.44000;      -0.15780;1.04764
 53.95700; 5.45000;      -0.15874;1.04751
 54.08500; 5.46000;      -0.15945;1.04737
 54.20200; 5.47000;      -0.15993;1.04724
 54.32700; 5.48000;      -0.16058;1.04710
 54.45200; 5.49000;      -0.16124;1.04695
 54.56800; 5.50000;      -0.16200;1.04682
 54.69000; 5.51000;      -0.16295;1.04668
 54.82100; 5.52000;      -0.16395;1.04654
 54.95200; 5.53000;      -0.16449;1.04639
 55.07300; 5.54000;      -0.16526;1.04625
 55.18500; 5.55000;      -0.16562;1.04612
 55.31900; 5.56000;      -0.16611;1.04597
 55.44200; 5.57000;      -0.16670;1.04583
 55.55900; 5.58000;      -0.16747;1.04570
 55.67000; 5.59000;      -0.16818;1.04558
 55.81700; 5.60000;      -0.16913;1.04541
 55.93700; 5.61000;      -0.17008;1.04527
 56.05500; 5.62000;      -0.17079;1.04514
 56.17300; 5.63000;      -0.17185;1.04501
 56.30100; 5.64000;      -0.17279;1.04486
 56.43600; 5.65000;      -0.17357;1.04471
 56.56500; 5.66000;      -0.17377;1.04456
 56.67300; 5.67000;      -0.17442;1.04444
 56.81300; 5.68000;      -0.17531;1.04428
 56.93600; 5.69000;      -0.17620;1.04414
 57.05800; 5.70000;      -0.17663;1.04400
 57.20000; 5.71000;      -0.17752;1.04384
 57.32600; 5.72000;      -0.17899;1.04370
 57.44900; 5.73000;      -0.17953;1.04356
 57.55600; 5.74000;      -0.18001;1.04344
 57.69900; 5.75000;      -0.18090;1.04328
 57.81700; 5.76000;      -0.18162;1.04314
 57.94400; 5.77000;      -0.18240;1.04300
 58.07600; 5.78000;      -0.18340;1.04285
 58.20200; 5.79000;      -0.18424;1.04271
 58.32200; 5.80000;      -0.18449;1.04257
 58.45700; 5.81000;      -0.18573;1.04242
 58.59600; 5.82000;      -0.18657;1.04226
 58.70600; 5.83000;      -0.18728;1.04213
 58.82800; 5.84000;      -0.18841;1.04200
 58.96300; 5.85000;      -0.18930;1.04184
 59.09500; 5.86000;      -0.19014;1.04169
 59.22700; 5.87000;      -0.19086;1.04154
 59.33700; 5.88000;      -0.19163;1.04142
 59.48000; 5.89000;      -0.19247;1.04126
 59.59700; 5.90000;      -0.19336;1.04112
 59.72600; 5.91000;      -0.19420;1.04098
 59.85100; 5.92000;      -0.19509;1.04083
 59.98200; 5.93000;      -0.19564;1.04069
 60.11900; 5.94000;      -0.19648;1.04053
 60.23900; 5.95000;      -0.19726;1.04039
 60.38500; 5.96000;      -0.19833;1.04023
 60.49100; 5.97000;      -0.19917;1.04011
 60.63700; 5.98000;      -0.19995;1.03994
 60.74800; 5.99000;      -0.20084;1.03982
 60.88100; 6.00000;      -0.20203;1.03966
 61.00300; 6.01000;      -0.20281;1.03953
 61.12500; 6.02000;      -0.20382;1.03939
 61.26200; 6.03000;      -0.20484;1.03923
 61.39200; 6.04000;      -0.20579;1.03908
 61.51800; 6.05000;      -0.20658;1.03894
 61.65500; 6.06000;      -0.20748;1.03879
 61.78600; 6.07000;      -0.20814;1.03864
 61.90100; 6.08000;      -0.20916;1.03851
 62.02800; 6.09000;      -0.21005;1.03836
 62.16200; 6.10000;      -0.21101;1.03821
 62.29600; 6.11000;      -0.21191;1.03806
 62.42400; 6.12000;      -0.21287;1.03791
 62.56300; 6.13000;      -0.21389;1.03775
 62.68000; 6.14000;      -0.21479;1.03762
 62.82900; 6.15000;      -0.21563;1.03745
 62.93900; 6.16000;      -0.21665;1.03733
 63.08000; 6.17000;      -0.21778;1.03717
 63.21200; 6.18000;      -0.21869;1.03701
 63.33800; 6.19000;      -0.21924;1.03687
 63.46700; 6.20000;      -0.22119;1.03672
 63.58400; 6.21000;      -0.22180;1.03659
 63.73200; 6.22000;      -0.22270;1.03642
 63.86400; 6.23000;      -0.22361;1.03627
 63.99300; 6.24000;      -0.22439;1.03613
 64.12700; 6.25000;      -0.22541;1.03597
 64.24600; 6.26000;      -0.22643;1.03584
 64.38000; 6.27000;      -0.22745;1.03569
 64.51100; 6.28000;      -0.22842;1.03554
 64.64300; 6.29000;      -0.22967;1.03539
 64.76800; 6.30000;      -0.23028;1.03524
 64.89300; 6.31000;      -0.23107;1.03510
 65.01600; 6.32000;      -0.23209;1.03496
 65.16800; 6.33000;      -0.23324;1.03479
 65.29400; 6.34000;      -0.23432;1.03465
 65.42300; 6.35000;      -0.23528;1.03450
 65.55700; 6.36000;      -0.23625;1.03435
 65.66800; 6.37000;      -0.23726;1.03422
 65.81300; 6.38000;      -0.23876;1.03405
 65.94100; 6.39000;      -0.23972;1.03391
 66.06200; 6.40000;      -0.24074;1.03377
 66.18500; 6.41000;      -0.24148;1.03363
 66.33700; 6.42000;      -0.24245;1.03346
 66.47200; 6.43000;      -0.24330;1.03330
 66.58600; 6.44000;      -0.24438;1.03317
 66.72900; 6.45000;      -0.24541;1.03301
 66.85100; 6.46000;      -0.24643;1.03287
 66.99400; 6.47000;      -0.24758;1.03271
 67.12500; 6.48000;      -0.24866;1.03256
 67.24500; 6.49000;      -0.24992;1.03242
 67.38500; 6.50000;      -0.25095;1.03226
 67.50700; 6.51000;      -0.25169;1.03212
 67.61900; 6.52000;      -0.25277;1.03200
 67.77200; 6.53000;      -0.25322;1.03182
 67.89900; 6.54000;      -0.25448;1.03168
 68.03200; 6.55000;      -0.25580;1.03153
 68.15500; 6.56000;      -0.25694;1.03139
 68.29500; 6.57000;      -0.25815;1.03123
 68.43000; 6.58000;      -0.25930;1.03107
 68.56400; 6.59000;      -0.26010;1.03092
 68.68000; 6.60000;      -0.26130;1.03079
 68.82000; 6.61000;      -0.26187;1.03063
 68.95200; 6.62000;      -0.26319;1.03048
 69.08600; 6.63000;      -0.26405;1.03032
 69.20500; 6.64000;      -0.26507;1.03019
 69.33600; 6.65000;      -0.26611;1.03004
 69.46900; 6.66000;      -0.26673;1.02989
 69.59800; 6.67000;      -0.26811;1.02974
 69.73100; 6.68000;      -0.26938;1.02959
 69.86200; 6.69000;      -0.27059;1.02944
 70.00400; 6.70000;      -0.27163;1.02928
 70.13400; 6.71000;      -0.27225;1.02913
 70.25000; 6.72000;      -0.27340;1.02900
 70.38300; 6.73000;      -0.27472;1.02885
 70.52000; 6.74000;      -0.27582;1.02869
 70.65100; 6.75000;      -0.27697;1.02854
 70.78800; 6.76000;      -0.27795;1.02838
 70.91200; 6.77000;      -0.27887;1.02824
 71.05200; 6.78000;      -0.27950;1.02808
 71.18100; 6.79000;      -0.28053;1.02793
 71.30600; 6.80000;      -0.28186;1.02779
 71.43800; 6.81000;      -0.28301;1.02764
 71.58600; 6.82000;      -0.28406;1.02747
 71.72300; 6.83000;      -0.28509;1.02732
 71.86100; 6.84000;      -0.28596;1.02716
 71.96900; 6.85000;      -0.28711;1.02704
 72.08800; 6.86000;      -0.28844;1.02690
 72.21800; 6.87000;      -0.28930;1.02675
 72.34900; 6.88000;      -0.29051;1.02660
 72.49000; 6.89000;      -0.29109;1.02644
 72.62500; 6.90000;      -0.29195;1.02629
 72.75400; 6.91000;      -0.29381;1.02614
 72.89000; 6.92000;      -0.29526;1.02598
 73.02100; 6.93000;      -0.29548;1.02583
 73.13500; 6.94000;      -0.29652;1.02570
 73.27600; 6.95000;      -0.29756;1.02554
 73.40700; 6.96000;      -0.29872;1.02539
 73.53200; 6.97000;      -0.29994;1.02525
 73.66600; 6.98000;      -0.30116;1.02510
 73.79100; 6.99000;      -0.30220;1.02495
 73.91500; 7.00000;      -0.30359;1.02481
 74.06000; 7.01000;      -0.30417;1.02465
 74.20000; 7.02000;      -0.30516;1.02449
 74.31300; 7.03000;      -0.30584;1.02436
 74.45200; 7.04000;      -0.30753;1.02420
 74.58400; 7.05000;      -0.30840;1.02405
 74.70800; 7.06000;      -0.30933;1.02391
 74.84100; 7.07000;      -0.31031;1.02376
 74.98300; 7.08000;      -0.31154;1.02359
 75.11300; 7.09000;      -0.31258;1.02344
 75.24200; 7.10000;      -0.31310;1.02330
 75.36300; 7.11000;      -0.31438;1.02316
 75.49700; 7.12000;      -0.31543;1.02301
 75.62800; 7.13000;      -0.31665;1.02286
 75.76200; 7.14000;      -0.31746;1.02270
 75.89200; 7.15000;      -0.31816;1.02255
 76.01300; 7.16000;      -0.31926;1.02242
 76.15300; 7.17000;      -0.32043;1.02226
 76.27600; 7.18000;      -0.32141;1.02212
 76.41500; 7.19000;      -0.32264;1.02196
 76.54100; 7.20000;      -0.32369;1.02181
 76.67400; 7.21000;      -0.32450;1.02166
 76.80700; 7.22000;      -0.32544;1.02151
 76.94400; 7.23000;      -0.32613;1.02135
 77.07500; 7.24000;      -0.32707;1.02120
 77.20000; 7.25000;      -0.32788;1.02106
 77.33200; 7.26000;      -0.32911;1.02091
 77.46800; 7.27000;      -0.33034;1.02075
 77.59900; 7.28000;      -0.33139;1.02060
 77.72400; 7.29000;      -0.33220;1.02046
 77.86000; 7.30000;      -0.33320;1.02030
 77.99200; 7.31000;      -0.33425;1.02015
 78.11100; 7.32000;      -0.33535;1.02002
 78.24600; 7.33000;      -0.33617;1.01986
 78.36900; 7.34000;      -0.33722;1.01972
 78.50500; 7.35000;      -0.33810;1.01957
 78.62300; 7.36000;      -0.33862;1.01943
 78.75800; 7.37000;      -0.33973;1.01928
 78.90100; 7.38000;      -0.34073;1.01911
 79.02000; 7.39000;      -0.34190;1.01898
 79.16200; 7.40000;      -0.34296;1.01882
 79.28500; 7.41000;      -0.34401;1.01867
 79.41400; 7.42000;      -0.34489;1.01853
 79.54700; 7.43000;      -0.34506;1.01837
 79.68700; 7.44000;      -0.34641;1.01821
 79.80500; 7.45000;      -0.34776;1.01808
 79.94300; 7.46000;      -0.34841;1.01792
 80.08100; 7.47000;      -0.34917;1.01776
 80.20600; 7.48000;      -0.34975;1.01762
 80.32900; 7.49000;      -0.35075;1.01748
 80.46200; 7.50000;      -0.35163;1.01733
 80.58200; 7.51000;      -0.35250;1.01719
 80.71800; 7.52000;      -0.35333;1.01703
 80.85500; 7.53000;      -0.35462;1.01688
 80.97700; 7.54000;      -0.35562;1.01674
 81.11800; 7.55000;      -0.35657;1.01658
 81.24100; 7.56000;      -0.35744;1.01644
 81.38700; 7.57000;      -0.35786;1.01627
 81.51400; 7.58000;      -0.35832;1.01612
 81.64900; 7.59000;      -0.35891;1.01597
 81.77200; 7.60000;      -0.35997;1.01583
 81.90300; 7.61000;      -0.36150;1.01568
 82.03600; 7.62000;      -0.36245;1.01553
 82.16300; 7.63000;      -0.36274;1.01538
 82.28700; 7.64000;      -0.36391;1.01524
 82.41500; 7.65000;      -0.36444;1.01509
 82.55300; 7.66000;      -0.36509;1.01494
 82.69200; 7.67000;      -0.36574;1.01478
 82.81900; 7.68000;      -0.36656;1.01463
 82.94600; 7.69000;      -0.36727;1.01449
 83.08200; 7.70000;      -0.36810;1.01433
 83.20100; 7.71000;      -0.36892;1.01419
 83.34400; 7.72000;      -0.36969;1.01403
 83.46400; 7.73000;      -0.36986;1.01389
 83.60000; 7.74000;      -0.37105;1.01374
 83.72800; 7.75000;      -0.37199;1.01359
 83.86300; 7.76000;      -0.37282;1.01344
 83.99200; 7.77000;      -0.37353;1.01329
 84.10400; 7.78000;      -0.37429;1.01316
 84.23800; 7.79000;      -0.37494;1.01301
 84.36500; 7.80000;      -0.37529;1.01286
 84.49500; 7.81000;      -0.37576;1.01271
 84.62800; 7.82000;      -0.37623;1.01256
 84.77800; 7.83000;      -0.37755;1.01239
 84.89900; 7.84000;      -0.37813;1.01225
 85.02300; 7.85000;      -0.37848;1.01211
 85.14600; 7.86000;      -0.37871;1.01197
 85.27400; 7.87000;      -0.37984;1.01182
 85.41100; 7.88000;      -0.38043;1.01166
 85.54000; 7.89000;      -0.38114;1.01152
 85.67500; 7.90000;      -0.38138;1.01136
 85.79400; 7.91000;      -0.38191;1.01122
 85.92600; 7.92000;      -0.38238;1.01107
 86.06600; 7.93000;      -0.38322;1.01091
 86.19200; 7.94000;      -0.38434;1.01077
 86.31000; 7.95000;      -0.38463;1.01063
 86.44800; 7.96000;      -0.38475;1.01048
 86.57500; 7.97000;      -0.38546;1.01033
 86.71000; 7.98000;      -0.38564;1.01018
 86.84600; 7.99000;      -0.38600;1.01002
 86.97300; 8.00000;      -0.38677;1.00987
 87.09400; 8.01000;      -0.38748;1.00974
 87.24100; 8.02000;      -0.38820;1.00957
 87.35300; 8.03000;      -0.38867;1.00944
 87.49100; 8.04000;      -0.38950;1.00928
 87.62500; 8.05000;      -0.38980;1.00913
 87.75900; 8.06000;      -0.38992;1.00897
 87.88700; 8.07000;      -0.39034;1.00883
 88.02700; 8.08000;      -0.39105;1.00867
 88.14800; 8.09000;      -0.39164;1.00853
 88.27400; 8.10000;      -0.39218;1.00838
 88.39800; 8.11000;      -0.39259;1.00824
 88.52800; 8.12000;      -0.39277;1.00809
 88.64500; 8.13000;      -0.39324;1.00796
 88.78900; 8.14000;      -0.39348;1.00779
 88.91000; 8.15000;      -0.39378;1.00766
 89.05000; 8.16000;      -0.39396;1.00750
 89.18000; 8.17000;      -0.39444;1.00735
 89.30400; 8.18000;      -0.39533;1.00720
 89.43500; 8.19000;      -0.39533;1.00705
 89.56000; 8.20000;      -0.39580;1.00691
 89.70300; 8.21000;      -0.39587;1.00675
 89.82200; 8.22000;      -0.39604;1.00661
 89.96000; 8.23000;      -0.39628;1.00645
 90.09100; 8.24000;      -0.39664;1.00630
 90.21900; 8.25000;      -0.39682;1.00616
 90.33800; 8.26000;      -0.39717;1.00602
 90.48600; 8.27000;      -0.39730;1.00585
 90.60600; 8.28000;      -0.39777;1.00571
 90.73000; 8.29000;      -0.39765;1.00557
 90.87100; 8.30000;      -0.39789;1.00541
 90.99400; 8.31000;      -0.39818;1.00527
 91.11600; 8.32000;      -0.39836;1.00513
 91.26100; 8.33000;      -0.39855;1.00496
 91.37900; 8.34000;      -0.39866;1.00483
 91.50800; 8.35000;      -0.39878;1.00468
 91.63300; 8.36000;      -0.39919;1.00454
 91.77100; 8.37000;      -0.39926;1.00438
 91.91300; 8.38000;      -0.39950;1.00422
 92.03400; 8.39000;      -0.39986;1.00408
 92.16000; 8.40000;      -0.40003;1.00393
 92.28700; 8.41000;      -0.40027;1.00379
 92.43900; 8.42000;      -0.39992;1.00361
 92.54500; 8.43000;      -0.40009;1.00349
 92.68400; 8.44000;      -0.40039;1.00333
 92.79800; 8.45000;      -0.40045;1.00320
 92.93500; 8.46000;      -0.40045;1.00305
 93.07300; 8.47000;      -0.40045;1.00289
 93.19300; 8.48000;      -0.40027;1.00275
 93.33700; 8.49000;      -0.40045;1.00259
 93.45400; 8.50000;      -0.40057;1.00245
 93.57600; 8.51000;      -0.40062;1.00231
 93.71400; 8.52000;      -0.40068;1.00215
 93.83600; 8.53000;      -0.40062;1.00201
 93.97400; 8.54000;      -0.40026;1.00186
 94.10900; 8.55000;      -0.40008;1.00170
 94.23500; 8.56000;      -0.40008;1.00156
 94.35800; 8.57000;      -0.40008;1.00142
 94.48700; 8.58000;      -0.39996;1.00127
 94.61800; 8.59000;      -0.40014;1.00112
 94.73400; 8.60000;      -0.39989;1.00099
 94.87300; 8.61000;      -0.39965;1.00083
 95.00100; 8.62000;      -0.39941;1.00068
 95.13900; 8.63000;      -0.39923;1.00052
 95.25800; 8.64000;      -0.39893;1.00039
 95.38700; 8.65000;      -0.39892;1.00024
 95.52300; 8.66000;      -0.39899;1.00008
 95.64100; 8.67000;      -0.39904;0.99995
 95.76500; 8.68000;      -0.39874;0.99980
 95.91500; 8.69000;      -0.39862;0.99963
 96.04300; 8.70000;      -0.39856;0.99949
 96.15900; 8.71000;      -0.39831;0.99935
 96.28800; 8.72000;      -0.39813;0.99921
 96.40500; 8.73000;      -0.39764;0.99907
 96.55500; 8.74000;      -0.39741;0.99890
 96.68500; 8.75000;      -0.39723;0.99875
 96.81900; 8.76000;      -0.39669;0.99860
 96.92600; 8.77000;      -0.39625;0.99848
 97.06300; 8.78000;      -0.39583;0.99832
 97.19000; 8.79000;      -0.39541;0.99817
 97.31000; 8.80000;      -0.39510;0.99804
 97.44500; 8.81000;      -0.39522;0.99788
 97.57300; 8.82000;      -0.39480;0.99773
 97.70500; 8.83000;      -0.39443;0.99758
 97.83200; 8.84000;      -0.39395;0.99744
 97.94800; 8.85000;      -0.39346;0.99730
 98.08000; 8.86000;      -0.39334;0.99715
 98.20700; 8.87000;      -0.39279;0.99701
 98.35100; 8.88000;      -0.39249;0.99684
 98.47100; 8.89000;      -0.39236;0.99671
 98.60000; 8.90000;      -0.39224;0.99656
 98.72800; 8.91000;      -0.39157;0.99641
 98.86400; 8.92000;      -0.39115;0.99626
 98.99100; 8.93000;      -0.39066;0.99611
 99.11600; 8.94000;      -0.38963;0.99597
 99.24100; 8.95000;      -0.38951;0.99582
 99.36700; 8.96000;      -0.38896;0.99568
 99.49100; 8.97000;      -0.38847;0.99554
 99.61900; 8.98000;      -0.38780;0.99539
 99.74100; 8.99000;      -0.38707;0.99525
 99.88100; 9.00000;      -0.38653;0.99509
100.01300; 9.01000;      -0.38616;0.99494
100.13000; 9.02000;      -0.38543;0.99481
100.26700; 9.03000;      -0.38494;0.99465
100.38400; 9.04000;      -0.38445;0.99452
100.49500; 9.05000;      -0.38383;0.99439
100.63800; 9.06000;      -0.38341;0.99423
100.77100; 9.07000;      -0.38335;0.99407
100.88800; 9.08000;      -0.38207;0.99394
101.01900; 9.09000;      -0.38146;0.99379
101.14500; 9.10000;      -0.38097;0.99365
101.27500; 9.11000;      -0.38018;0.99350
101.40400; 9.12000;      -0.37939;0.99335
101.52000; 9.13000;      -0.37871;0.99322
101.64600; 9.14000;      -0.37798;0.99307
101.77900; 9.15000;      -0.37719;0.99292
101.91400; 9.16000;      -0.37640;0.99276
102.02600; 9.17000;      -0.37578;0.99264
102.16200; 9.18000;      -0.37517;0.99248
102.28700; 9.19000;      -0.37444;0.99234
102.40900; 9.20000;      -0.37394;0.99220
102.54200; 9.21000;      -0.37345;0.99205
102.65900; 9.22000;      -0.37241;0.99191
102.77500; 9.23000;      -0.37155;0.99178
102.92700; 9.24000;      -0.37058;0.99161
103.05700; 9.25000;      -0.36967;0.99146
103.16700; 9.26000;      -0.36911;0.99133
103.30800; 9.27000;      -0.36826;0.99117
103.43300; 9.28000;      -0.36758;0.99103
103.54400; 9.29000;      -0.36690;0.99090
103.67900; 9.30000;      -0.36604;0.99075
103.79300; 9.31000;      -0.36506;0.99061
103.92900; 9.32000;      -0.36396;0.99046
104.06000; 9.33000;      -0.36304;0.99031
104.17500; 9.34000;      -0.36200;0.99018
104.31400; 9.35000;      -0.36108;0.99002
104.44500; 9.36000;      -0.36004;0.98987
104.56400; 9.37000;      -0.35906;0.98973
104.69100; 9.38000;      -0.35826;0.98959
104.81000; 9.39000;      -0.35758;0.98945
104.94600; 9.40000;      -0.35678;0.98930
105.06700; 9.41000;      -0.35622;0.98916
105.19700; 9.42000;      -0.35506;0.98901
105.32500; 9.43000;      -0.35396;0.98886
105.43200; 9.44000;      -0.35260;0.98874
105.56500; 9.45000;      -0.35168;0.98859
105.69100; 9.46000;      -0.35088;0.98844
105.82000; 9.47000;      -0.34983;0.98830
105.94600; 9.48000;      -0.34897;0.98815
106.06500; 9.49000;      -0.34804;0.98802
106.19600; 9.50000;      -0.34706;0.98787
106.32900; 9.51000;      -0.34596;0.98771
106.45200; 9.52000;      -0.34479;0.98757
106.56700; 9.53000;      -0.34422;0.98744
106.69600; 9.54000;      -0.34324;0.98729
106.83000; 9.55000;      -0.34189;0.98714
106.95400; 9.56000;      -0.34078;0.98700
107.08500; 9.57000;      -0.33979;0.98685
107.19700; 9.58000;      -0.33874;0.98672
107.32500; 9.59000;      -0.33763;0.98658
107.45700; 9.60000;      -0.33640;0.98643
107.58200; 9.61000;      -0.33517;0.98628
107.71800; 9.62000;      -0.33406;0.98613
107.83200; 9.63000;      -0.33300;0.98600
107.95600; 9.64000;      -0.33195;0.98585
108.08500; 9.65000;      -0.33084;0.98571
108.21000; 9.66000;      -0.32979;0.98556
108.33200; 9.67000;      -0.32947;0.98543
108.45200; 9.68000;      -0.32793;0.98529
108.59100; 9.69000;      -0.32682;0.98513
108.71100; 9.70000;      -0.32485;0.98499
108.84100; 9.71000;      -0.32368;0.98484
108.97000; 9.72000;      -0.32317;0.98470
109.08300; 9.73000;      -0.32199;0.98457
109.21500; 9.74000;      -0.32143;0.98442
109.33900; 9.75000;      -0.31903;0.98427
109.47000; 9.76000;      -0.31779;0.98412
109.58600; 9.77000;      -0.31741;0.98399
109.71300; 9.78000;      -0.31593;0.98385
109.84100; 9.79000;      -0.31469;0.98370
109.98000; 9.80000;      -0.31309;0.98354
110.08200; 9.81000;      -0.31178;0.98343
110.20900; 9.82000;      -0.31066;0.98328
110.33200; 9.83000;      -0.30929;0.98314
110.46200; 9.84000;      -0.30787;0.98299
110.59400; 9.85000;      -0.30676;0.98284
110.71800; 9.86000;      -0.30551;0.98270
110.82600; 9.87000;      -0.30414;0.98258
110.94900; 9.88000;      -0.30290;0.98244
111.07600; 9.89000;      -0.30160;0.98229
111.20300; 9.90000;      -0.30011;0.98215
111.32500; 9.91000;      -0.29880;0.98201
111.45000; 9.92000;      -0.29774;0.98186
111.57100; 9.93000;      -0.29662;0.98173
111.68900; 9.94000;      -0.29513;0.98159
111.82600; 9.95000;      -0.29345;0.98143
111.94600; 9.96000;      -0.29202;0.98130
112.05500; 9.97000;      -0.29046;0.98117
112.19500; 9.98000;      -0.28965;0.98101
112.32000; 9.99000;      -0.28859;0.98087
112.43100;10.00000;      -0.28715;0.98074
112.56700;10.01000;      -0.28560;0.98059
112.68400;10.02000;      -0.28435;0.98045
112.80100;10.03000;      -0.28304;0.98032
112.93200;10.04000;      -0.28155;0.98017
113.05700;10.05000;      -0.28005;0.98003
113.18900;10.06000;      -0.27862;0.97988
113.29600;10.07000;      -0.27681;0.97976
113.42400;10.08000;      -0.27544;0.97961
113.54700;10.09000;      -0.27413;0.97947
113.67100;10.10000;      -0.27300;0.97933
113.79600;10.11000;      -0.27144;0.97919
113.91100;10.12000;      -0.26988;0.97905
114.03200;10.13000;      -0.26850;0.97892
114.16000;10.14000;      -0.26701;0.97877
114.28300;10.15000;      -0.26544;0.97863
114.42600;10.16000;      -0.26438;0.97847
114.52200;10.17000;      -0.26306;0.97836
114.65400;10.18000;      -0.26156;0.97821
114.77900;10.19000;      -0.26006;0.97806
114.89100;10.20000;      -0.25868;0.97794
115.02000;10.21000;      -0.25650;0.97779
115.14200;10.22000;      -0.25463;0.97765
115.26000;10.23000;      -0.25380;0.97752
115.37800;10.24000;      -0.25260;0.97738
115.50500;10.25000;      -0.25141;0.97724
115.62500;10.26000;      -0.24941;0.97710
115.75200;10.27000;      -0.24772;0.97696
115.87500;10.28000;      -0.24628;0.97682
115.99700;10.29000;      -0.24489;0.97668
116.12600;10.30000;      -0.24357;0.97653
116.24600;10.31000;      -0.24207;0.97639
116.36900;10.32000;      -0.24031;0.97625
116.49300;10.33000;      -0.23862;0.97611
116.61200;10.34000;      -0.23687;0.97598
116.72800;10.35000;      -0.23560;0.97584
116.86000;10.36000;      -0.23360;0.97569
116.97800;10.37000;      -0.23203;0.97556
117.10200;10.38000;      -0.23077;0.97542
117.22300;10.39000;      -0.22950;0.97528
117.34400;10.40000;      -0.22793;0.97514
117.47100;10.41000;      -0.22636;0.97500
117.59300;10.42000;      -0.22466;0.97486
117.72100;10.43000;      -0.22291;0.97471
117.83800;10.44000;      -0.22114;0.97458
117.95100;10.45000;      -0.22000;0.97445
118.08300;10.46000;      -0.21781;0.97430
